item version times error correct correct_dist
13 9 92 0.00000358013194358868 1 1
14 9 92 0.000000489319354471095 1 1
15 9 92 0.000000176475055287032 1 1
16 9 92 1.99956473631506 0 0
17 9 92 0.000000229561177687176 1 1
18 9 92 0.0000010842034344984 1 1
19 9 92 0.000482494905003714 1 1
20 9 92 0.807215204575235 0 1
21 9 92 0.000000351875539226241 1 1
22 9 92 0.330917536054153 0 1
23 9 92 0.000000231157840854637 1 1
24 9 92 0.000000366216797641399 1 1
25 9 92 0.000000227154068445652 1 1
26 9 92 0.00000271673078950506 1 1
27 9 92 0.959339927816826 0 0
28 9 92 0.000423327816826419 1 1
29 9 92 0.000000567929434806022 1 1
30 9 92 0.000000450137550542195 1 1
31 9 92 0.00000101784324623028 1 1
32 9 92 1.99935190264325 0 0
33 9 92 0.983360566965335 0 1
34 9 92 0.000000303575576173765 1 1
35 9 92 0.000000527475282762665 1 1
36 9 92 0.000000885846968286326 1 1
37 9 92 0.00000057080077860874 1 1
38 9 92 0.00000391851341184832 1 1
39 9 92 0.000000636266870328721 1 1
40 9 92 0.000000611940798068532 1 1
41 9 92 0.000000179840126398782 1 1
42 9 92 0.000000825859963039894 1 1
43 9 92 0.00000397914078583835 1 1
44 9 92 1.99829183514079 0 0
45 9 92 0.000000300228945986504 1 1
46 9 92 1.7851336087132 0 0
47 9 92 0.0128352727132018 1 1
48 9 92 1.83158689495146 0 0
49 9 92 0.00801436915146313 1 1
50 9 92 1.83152911835146 0 0
51 9 92 0.000000408779621384703 1 1
52 9 92 0.0000203490000166344 1 1
1 10 92 0.000000271518087401798 1 1
2 10 92 0.000000396198412217718 1 1
3 10 92 1.99930295267841 0 0
4 10 92 0.000000901138181311394 1 1
5 10 92 0.0000262709700986391 1 1
6 10 92 0.000000771691883573111 1 1
7 10 92 0.00729075954219131 1 1
8 10 92 0.343756900646824 0 1
9 10 92 1.58292081752707 0 1
10 10 92 0.456356932193088 0 1
11 10 92 2.45347836219309 0 0
12 10 92 0.00100692628936031 1 1
13 10 92 0.000000589678713566619 1 1
14 10 92 0.428578016555629 0 1
15 10 92 0.0000001486056584391 1 1
16 10 92 1.99959451388566 0 0
17 10 92 0.000345030169722494 1 1
18 10 92 0.00017624454470991 1 1
19 10 92 0.00000464647481013103 1 1
20 10 92 1.98865315228064 0 0
21 10 92 0.0000222377197795301 1 1
22 10 92 0.00193021103792911 1 1
23 10 92 0.0000002255503396719 1 1
24 10 92 0.00000106407589123505 1 1
25 10 92 0.00000767006783257489 1 1
26 10 92 0.000612623946151462 1 1
27 10 92 0.000205534060960421 1 1
28 10 92 0.99920753406096 0 0
29 10 92 0.000000511268976801302 1 1
30 10 92 0.0431483899219946 1 1
31 10 92 0.000818572967797765 1 1
32 10 92 2.0002064269678 0 0
33 10 92 0.0000081878343582578 1 1
34 10 92 0.000980609715859705 1 1
35 10 92 0.00000436905710136127 1 1
36 10 92 0.000000312062938989517 1 1
37 10 92 0.0000169879242895105 1 1
38 10 92 0.000000188337217244049 1 1
39 10 92 0.000032824812523536 1 1
40 10 92 0.00000023043228374808 1 1
41 10 92 0.183560140039335 1 1
42 10 92 0.00000449960888773369 1 1
43 10 92 2.00282362920502 0 0
44 10 92 0.0177866892050186 1 1
45 10 92 0.000000530411665167466 1 1
46 10 92 0.000276111553429464 1 1
47 10 92 1.99900180455343 0 0
48 10 92 2.01149246786752 0 0
49 10 92 0.0157910501475174 1 1
50 10 92 2.01081398014752 0 0
51 10 92 0.000000648787443617987 1 1
52 10 92 0.0000174633494581646 1 1
1 11 92 0.000000390107225868766 1 1
2 11 92 0.00000071485265327411 1 1
3 11 92 1.99915127469265 0 0
4 11 92 0.00034600027014383 1 1
5 11 92 0.000000228560562383053 1 1
6 11 92 0.000000228242448122989 1 1
7 11 92 0.0000131063068168503 1 1
8 11 92 0.000000274778678524433 1 1
9 11 92 0.00000218735208998555 1 1
10 11 92 0.000532041229985901 1 1
11 11 92 1.95442259798999 0 0
12 11 92 0.000000276700177202267 1 1
13 11 92 0.00000041184801929243 1 1
14 11 92 0.000000903804310130847 1 1
15 11 92 0.00000339110724530289 1 1
16 11 92 1.99939911350725 0 0
17 11 92 0.000273571862343661 1 1
18 11 92 0.000000953485050452314 1 1
19 11 92 0.000000775882294187787 1 1
20 11 92 0.000200361929752773 1 1
21 11 92 0.000000940306399707856 1 1
22 11 92 0.00165361350268045 1 1
23 11 92 0.000000447031777377275 1 1
24 11 92 0.00000152250059869442 1 1
25 11 92 0.000000353984654504719 1 1
26 11 92 0.00000028289044417235 1 1
27 11 92 2.53785941421231 0 0
28 11 92 1.53809399421231 0 1
29 11 92 0.00000464261905131345 1 1
30 11 92 0.000000192276008065189 1 1
31 11 92 0.000000164430113924995 1 1
32 11 92 1.99959672427011 0 0
33 11 92 0.000000352701380071657 1 1
34 11 92 0.000000402738054808787 1 1
35 11 92 0.000000782347364581541 1 1
36 11 92 0.00000022305640982697 1 1
37 11 92 0.0000177568124997493 1 1
38 11 92 0.00000101112227676685 1 1
39 11 92 0.000000202726177459219 1 1
40 11 92 0.000000537862270075193 1 1
41 11 92 0.000000320440156998723 1 1
42 11 92 0.00000362840617246935 1 1
43 11 92 1.9993465249146 0 0
44 11 92 0.000000473294600256562 1 1
45 11 92 0.00000115895926629602 1 1
46 11 92 1.00471053325678 0 1
47 11 92 0.835412533256779 0 0
48 11 92 1.98199568416209 0 1
49 11 92 1.98100782938209 0 0
50 11 92 1.98192814218209 0 0
51 11 92 0.00000237317349685312 1 1
52 11 92 0.0495138185338894 1 1
1 12 92 0.336784218325576 0 1
2 12 92 0.000000268999474474528 1 1
3 12 92 1.99945148081947 0 0
4 12 92 0.967164741977838 0 1
5 12 92 0.00000042173529731199 1 1
6 12 92 0.000000141554489075142 1 1
7 12 92 0.000000741243543848436 1 1
8 12 92 0.83528329203825 0 1
9 12 92 0.00303264629941993 1 1
10 12 92 0.000249021869278613 1 1
11 12 92 1.97995018186928 0 0
12 12 92 0.000000664156009538062 1 1
13 12 92 0.000000240843524759905 1 1
14 12 92 1.05219813689092 0 1
15 12 92 0.000000110406401707775 1 1
16 12 92 1.9994786691864 0 0
17 12 92 0.000000118463329395899 1 1
18 12 92 0.00000031110218636288 1 1
19 12 92 0.00000237880488318638 1 1
20 12 92 0.976841174705682 0 0
21 12 92 0.0000000973606648204968 1 1
22 12 92 0.0000128901143890137 1 1
23 12 92 0.0000167564792008627 1 1
24 12 92 0.00000112094890722774 1 1
25 12 92 0.000000464711515383073 1 1
26 12 92 0.000000283401302270122 1 1
27 12 92 0.992857463178469 0 0
28 12 92 0.00730472317846913 1 1
29 12 92 0.0000137836695603162 1 1
30 12 92 0.000000846103894888583 1 1
31 12 92 0.00000696335489168658 1 1
32 12 92 1.99943750097489 0 0
33 12 92 0.000000218730925037305 1 1
34 12 92 0.000000212770389916384 1 1
35 12 92 0.000000144134431323065 1 1
36 12 92 0.00000276714263360829 1 1
37 12 92 0.000000492622791789395 1 1
38 12 92 0.000000298139652622152 1 1
39 12 92 0.000000296188864113146 1 1
40 12 92 0.000000513858301460423 1 1
41 12 92 0.00000225289828790785 1 1
42 12 92 0.000000528738199558691 1 1
43 12 92 1.97236702318473 0 0
44 12 92 0.000167923184730075 1 1
45 12 92 0.000000199930811932232 1 1
46 12 92 1.99880961337877 0 0
47 12 92 0.000000416238768949742 1 1
48 12 92 0.999754337104737 0 1
49 12 92 0.999992159224737 0 0
50 12 92 0.999987950064737 0 0
51 12 92 0.000000653937365840409 1 1
52 12 92 0.000948030630459034 1 1
1 13 92 0.00000118605195674467 1 1
2 13 92 0.00000280228202752941 1 1
3 13 92 1.99948584820203 0 0
4 13 92 0.497124100950119 0 1
5 13 92 0.000111419641872474 1 1
6 13 92 0.000000399886678615621 1 1
7 13 92 0.000000461507856344141 1 1
8 13 92 0.000111248447949771 1 1
9 13 92 0.0000966834255896146 1 1
10 13 92 0.105696641089476 1 1
11 13 92 1.45544838888948 0 0
12 13 92 0.000000681610263468394 1 1
13 13 92 0.00000488750075069497 1 1
14 13 92 0.000121027312385887 1 1
15 13 92 0.000000185776197661385 1 1
16 13 92 1.9994356914762 0 0
17 13 92 0.747281516679432 0 1
18 13 92 0.0000459548357766858 1 1
19 13 92 0.615941686312946 0 1
20 13 92 0.0000379710419138715 1 1
21 13 92 0.000000836856858569713 1 1
22 13 92 1.16919693934917 0 0
23 13 92 0.0000102000461203885 1 1
24 13 92 0.000000207799984866779 1 1
25 13 92 0.0000176883034419305 1 1
26 13 92 0.00000197623600123071 1 1
27 13 92 2.95439106625157 0 0
28 13 92 1.95443838885157 0 1
29 13 92 0.0000003585085511687 1 1
30 13 92 0.000000503950576135344 1 1
31 13 92 0.00000201285143944865 1 1
32 13 92 1.99926178233144 0 0
33 13 92 0.00000218639476295098 1 1
34 13 92 0.000000225051897093695 1 1
35 13 92 0.000000117269414746137 1 1
36 13 92 0.000000311435690641475 1 1
37 13 92 0.000000301530118145929 1 1
38 13 92 0.0000221859150463334 1 1
39 13 92 0.00000215218076371047 1 1
40 13 92 0.000000259987585987814 1 1
41 13 92 0.965641829670363 0 1
42 13 92 0.0000192834075232878 1 1
43 13 92 0.805080238798687 0 1
44 13 92 0.988598238798687 0 0
45 13 92 0.00000184426299036339 1 1
46 13 92 0.000000371668637141942 1 1
47 13 92 1.99908398746864 0 0
48 13 92 1.68465740463733 0 0
49 13 92 0.713947047777333 0 0
50 13 92 1.68463006757733 0 0
51 13 92 0.0000330833547937977 1 1
52 13 92 0.00966998048073125 1 1
1 14 92 0.00000047473603806717 1 1
2 14 92 0.00000261709360753955 1 1
3 14 92 1.99914917693361 0 0
4 14 92 0.000000419049527444009 1 1
5 14 92 0.000000403020958682826 1 1
6 14 92 0.000000719042821162923 1 1
7 14 92 0.00000100266785405467 1 1
8 14 92 0.00337814837043688 1 1
9 14 92 0.005033887807805 1 1
10 14 92 0.00000165189023977334 1 1
11 14 92 1.99799621171024 0 0
12 14 92 0.000000582792088176492 1 1
13 14 92 0.000000910616119618519 1 1
14 14 92 0.00000107877984748373 1 1
15 14 92 0.0000700622839080392 1 1
16 14 92 1.99944262212391 0 0
17 14 92 0.0000197179066789902 1 1
18 14 92 0.000000760748698262615 1 1
19 14 92 0.00000183855237013603 1 1
20 14 92 0.000000628105965528061 1 1
21 14 92 0.000000508087651950668 1 1
22 14 92 0.00000298991814990414 1 1
23 14 92 0.000000361801357853507 1 1
24 14 92 0.989957434679586 0 1
25 14 92 0.000000215763955519929 1 1
26 14 92 0.000000305781075670154 1 1
27 14 92 0.0089642686891433 1 1
28 14 92 1.00797426868914 0 0
29 14 92 0.00471664882250464 1 1
30 14 92 0.00000140175758459654 1 1
31 14 92 0.00000069524218328069 1 1
32 14 92 1.99919319918218 0 0
33 14 92 0.000000459520188166632 1 1
34 14 92 0.000000449900122487281 1 1
35 14 92 0.29668965069067 0 1
36 14 92 0.000000745702958846823 1 1
37 14 92 0.000000626115486474638 1 1
38 14 92 0.00000333224137755137 1 1
39 14 92 0.000000629962729613356 1 1
40 14 92 0.000000346612586464971 1 1
41 14 92 0.0332606147640737 1 1
42 14 92 0.781828351441224 0 1
43 14 92 1.99703673420017 0 0
44 14 92 0.00000417950017091544 1 1
45 14 92 0.00000266805210191361 1 1
46 14 92 1.79609794642813 0 0
47 14 92 0.0116106163281341 1 1
48 14 92 1.01035419615552 0 1
49 14 92 1.01035413073552 0 0
50 14 92 1.01035419657552 0 0
51 14 92 0.000000491958538159343 1 1
52 14 92 0.0000273714003273657 1 1
1 15 92 0.000599657353207954 1 1
2 15 92 0.00000226113819675152 1 1
3 15 92 1.9992023057582 0 0
4 15 92 0.000000474291584260858 1 1
5 15 92 0.0000391484470978087 1 1
6 15 92 0.000000657461708400833 1 1
7 15 92 0.000000721479194296534 1 1
8 15 92 0.99950076060986 0 1
9 15 92 0.996677476598636 0 1
10 15 92 0.0549931535508172 1 1
11 15 92 2.05436012783082 0 0
12 15 92 0.0000063298963325574 1 1
13 15 92 0.000000476978299224165 1 1
14 15 92 1.98808468486216 0 1
15 15 92 0.00000024913262955258 1 1
16 15 92 1.99948876807263 0 0
17 15 92 0.000000331264836830073 1 1
18 15 92 0.000312483421087667 1 1
19 15 92 0.000015615836466372 1 1
20 15 92 0.145604607612093 1 1
21 15 92 0.00000997131420915682 1 1
22 15 92 0.0784088324149869 1 1
23 15 92 0.00000475200198933011 1 1
24 15 92 0.000018982735022337 1 1
25 15 92 0.000000345754268988486 1 1
26 15 92 0.0000149297635651909 1 1
27 15 92 1.73618324452305 0 0
28 15 92 0.86369264452305 0 1
29 15 92 0.00000202403046653591 1 1
30 15 92 0.000000395286223516718 1 1
31 15 92 0.000000652749656656605 1 1
32 15 92 1.99953312888966 0 0
33 15 92 0.000000448719293242085 1 1
34 15 92 0.0000798963537566116 1 1
35 15 92 0.00000522904532734081 1 1
36 15 92 0.000000376811617377892 1 1
37 15 92 0.908269458464889 0 1
38 15 92 0.0000274934529405257 1 1
39 15 92 0.00000121615601655429 1 1
40 15 92 0.000000377877227351371 1 1
41 15 92 0.000000189619165253947 1 1
42 15 92 0.000000408890629960642 1 1
43 15 92 0.000000444511670882722 1 1
44 15 92 1.99938897477167 0 0
45 15 92 0.000000160742903579773 1 1
46 15 92 0.0000157239970391267 1 1
47 15 92 1.99913886599704 0 0
48 15 92 2.34658103437669 0 1
49 15 92 2.34668777139669 0 0
50 15 92 2.34669425443669 0 0
51 15 92 0.0202392612870821 1 1
52 15 92 0.292661619509633 0 1
1 16 92 0.000000291743823696169 1 1
2 16 92 0.00403126272705374 1 1
3 16 92 1.93155378452705 0 0
4 16 92 0.000000390672162453303 1 1
5 16 92 0.000000553490643574293 1 1
6 16 92 0.0000230818747351656 1 1
7 16 92 0.000000575216900423397 1 1
8 16 92 1.23368079559479 0 1
9 16 92 0.00000193623168974504 1 1
10 16 92 0.00000104043217384473 1 1
11 16 92 1.99845688623217 0 0
12 16 92 1.00204812887686 0 1
13 16 92 0.000000620363833075967 1 1
14 16 92 0.000000420729172296606 1 1
15 16 92 0.000000503487595292011 1 1
16 16 92 1.9994250386676 0 0
17 16 92 0.000000565068360560467 1 1
18 16 92 0.0000086600781785706 1 1
19 16 92 0.00957486983323033 1 1
20 16 92 0.0138967236298466 1 1
21 16 92 0.00000135404184906596 1 1
22 16 92 1.97700604116574 0 0
23 16 92 0.000000510591196823873 1 1
24 16 92 0.000000859637945842986 1 1
25 16 92 0.00000084392670361617 1 1
26 16 92 0.00000109655410386572 1 1
27 16 92 0.38108956002006 0 0
28 16 92 0.14674156002006 1 1
29 16 92 0.00000347781134020022 1 1
30 16 92 0.00000051659624848427 1 1
31 16 92 0.000000789640814104537 1 1
32 16 92 1.99860257440081 0 0
33 16 92 0.00000196431876131472 1 1
34 16 92 0.143168000111729 1 1
35 16 92 0.000000567105696373078 1 1
36 16 92 0.000000587733101729023 1 1
37 16 92 0.389082218892938 0 0
38 16 92 0.0000218931161571687 1 1
39 16 92 0.000000713286820467306 1 1
40 16 92 0.00000115224603906674 1 1
41 16 92 0.00000591387650746608 1 1
42 16 92 0.000134560331178402 1 1
43 16 92 1.33274619614622 0 0
44 16 92 0.197342476146223 1 1
45 16 92 0.00000107834959135147 1 1
46 16 92 0.000288833749352687 1 1
47 16 92 1.96629801204935 0 0
48 16 92 2.03303268589895 0 1
49 16 92 1.65724418311895 0 0
50 16 92 2.03303272539895 0 0
51 16 92 0.00005528871669495 1 1
52 16 92 0.00000263973710830325 1 1
1 17 92 0.000000585708768650417 1 1
2 17 92 0.00000153730170934907 1 1
3 17 92 1.99863809714171 0 0
4 17 92 0.000000646317086094533 1 1
5 17 92 0.000000651745632468307 1 1
6 17 92 0.000000304190510678585 1 1
7 17 92 0.000000614734760831341 1 1
8 17 92 0.00219609542164991 1 1
9 17 92 0.715159460179756 0 1
10 17 92 0.000000965885178629837 1 1
11 17 92 1.99890469868518 0 0
12 17 92 0.000145702744518364 1 1
13 17 92 0.0000212640273332805 1 1
14 17 92 0.00000111465884348755 1 1
15 17 92 0.000000569593617329927 1 1
16 17 92 1.99941312943362 0 0
17 17 92 0.00000075189170701294 1 1
18 17 92 0.00000366810623638411 1 1
19 17 92 0.0000155070939746831 1 1
20 17 92 1.8475637779201 0 0
21 17 92 0.00190134122137801 1 1
22 17 92 0.000796432257169639 1 1
23 17 92 0.00099187445341541 1 1
24 17 92 0.125957931240673 1 1
25 17 92 0.000000395946195793332 1 1
26 17 92 0.000000876618012336445 1 1
27 17 92 0.0269439402811037 1 1
28 17 92 0.704765940281104 0 0
29 17 92 0.000000910313095096702 1 1
30 17 92 0.000000386732068638076 1 1
31 17 92 0.000000483540352343879 1 1
32 17 92 1.99959704338035 0 0
33 17 92 0.000000627241203570188 1 1
34 17 92 0.000000813749895960053 1 1
35 17 92 0.00000539852003616379 1 1
36 17 92 0.00000111441838303492 1 1
37 17 92 0.00000345500818769152 1 1
38 17 92 0.000001043688319696 1 1
39 17 92 0.00000106259763199132 1 1
40 17 92 0.000000575779005152599 1 1
41 17 92 0.000000874813821317318 1 1
42 17 92 0.000170957232712319 1 1
43 17 92 1.8964180948643 0 0
44 17 92 0.00138089486430304 1 1
45 17 92 0.0783128806663719 1 1
46 17 92 1.87999322511498 0 0
47 17 92 0.00273442511498033 1 1
48 17 92 1.96679812751471 0 1
49 17 92 1.95601386947471 0 0
50 17 92 1.96679595783471 0 0
51 17 92 0.000000411801743976095 1 1
52 17 92 0.0000151450850509231 1 1
1 18 92 0.0000123526636674749 1 1
2 18 92 0.00000657408178075178 1 1
3 18 92 1.99497913392178 0 0
4 18 92 0.000000581249341447704 1 1
5 18 92 0.000000637475777053756 1 1
6 18 92 0.000000367344709640852 1 1
7 18 92 0.00000175804148281106 1 1
8 18 92 0.000000517636896838927 1 1
9 18 92 0.000220898004937481 1 1
10 18 92 0.945658571723312 0 1
11 18 92 0.995991511723312 0 0
12 18 92 0.00000100640576426408 1 1
13 18 92 0.000024586240877074 1 1
14 18 92 0.00000142316815141914 1 1
15 18 92 0.000000261269823596867 1 1
16 18 92 1.99965482110982 0 0
17 18 92 0.999714678174343 0 1
18 18 92 0.00000126323536824094 1 1
19 18 92 0.00442744433815941 1 1
20 18 92 0.000000603773713681431 1 1
21 18 92 0.0000058736690786242 1 1
22 18 92 0.023201695127768 1 1
23 18 92 0.00000173283709259142 1 1
24 18 92 0.000000290367691008941 1 1
25 18 92 0.000000260308314713421 1 1
26 18 92 0.0014620875814635 1 1
27 18 92 0.190983256337428 1 1
28 18 92 0.316951256337428 0 0
29 18 92 0.00000259400867876246 1 1
30 18 92 0.0000523022199210373 1 1
31 18 92 0.000000788775054374575 1 1
32 18 92 1.99960334861505 0 0
33 18 92 0.00340535877897463 1 1
34 18 92 0.000000424518282929826 1 1
35 18 92 0.000000255814890211741 1 1
36 18 92 0.000000374914035241394 1 1
37 18 92 0.00000232151854306822 1 1
38 18 92 0.000000212548834742017 1 1
39 18 92 0.000000457064378177183 1 1
40 18 92 0.0000420513537792758 1 1
41 18 92 0.0187998432391487 1 1
42 18 92 0.000000208312076182117 1 1
43 18 92 0.000000298120371737199 1 1
44 18 92 1.99966085796037 0 0
45 18 92 0.000000359954283127453 1 1
46 18 92 1.28726978365555 0 0
47 18 92 0.212801943655552 1 1
48 18 92 0.994127790668776 0 1
49 18 92 1.00279084004878 0 0
50 18 92 1.00279223050878 0 0
51 18 92 0.00000065380166651948 1 1
52 18 92 0.144620088446638 1 1
1 19 92 0.000000712588456477397 1 1
2 19 92 0.00139138770426008 1 1
3 19 92 1.93457356830426 0 0
4 19 92 0.0000102396695629679 1 1
5 19 92 0.00000296048243392467 1 1
6 19 92 0.977539212502234 0 1
7 19 92 0.999187513263269 0 1
8 19 92 1.43633393249825 0 1
9 19 92 1.43571309872075 0 1
10 19 92 0.00000154686105445595 1 1
11 19 92 1.99947210670105 0 0
12 19 92 0.0000601036613408636 1 1
13 19 92 0.000000250481380245034 1 1
14 19 92 0.000000801091703657915 1 1
15 19 92 0.000000658356694276379 1 1
16 19 92 1.99960870707669 0 0
17 19 92 0.000000371972711651583 1 1
18 19 92 0.925755621967711 0 1
19 19 92 0.00250383710733513 1 1
20 19 92 1.98892094638122 0 0
21 19 92 0.00185142465176629 1 1
22 19 92 0.00000122258335728429 1 1
23 19 92 0.000134655669432801 1 1
24 19 92 0.374647334041954 0 0
25 19 92 0.00000168210920156528 1 1
26 19 92 0.000000256809077341776 1 1
27 19 92 2.45125443149968 0 0
28 19 92 1.45126252833968 0 1
29 19 92 0.000000444491433940512 1 1
30 19 92 0.00000034099914852404 1 1
31 19 92 0.000000337449919683679 1 1
32 19 92 1.99961888844992 0 0
33 19 92 0.0000012793791428819 1 1
34 19 92 0.00000655956311007545 1 1
35 19 92 0.000000390782147534061 1 1
36 19 92 0.00449315652870124 1 1
37 19 92 0.000000174001665556094 1 1
38 19 92 1.00546200468615 0 1
39 19 92 0.000000216974923737083 1 1
40 19 92 0.000144251675652108 1 1
41 19 92 0.000000210166328323816 1 1
42 19 92 0.00000047128488767106 1 1
43 19 92 3.93585243076045 0 0
44 19 92 3.93568203276045 0 0
45 19 92 0.000000291373687582972 1 1
46 19 92 0.490558596612854 0 1
47 19 92 1.08973782461285 0 0
48 19 92 1.99948107375208 0 0
49 19 92 0.000000857152080542151 1 1
50 19 92 1.99952328761208 0 0
51 19 92 0.000000514595350238069 1 1
52 19 92 0.00636124781344397 1 1
1 20 92 0.000000802243138056712 1 1
2 20 92 0.00000617749033428453 1 1
3 20 92 1.99946540709033 0 0
4 20 92 0.000000464800182186124 1 1
5 20 92 0.000000925988168372228 1 1
6 20 92 0.000000254693845875598 1 1
7 20 92 0.00000247251166071134 1 1
8 20 92 0.000988206925081002 1 1
9 20 92 0.000000969295768712471 1 1
10 20 92 0.000000580288076967028 1 1
11 20 92 1.99936119480808 0 0
12 20 92 0.000050891998572892 1 1
13 20 92 0.000000207856494071918 1 1
14 20 92 0.195591102662507 1 1
15 20 92 0.000410040535678569 1 1
16 20 92 1.96000832313568 0 0
17 20 92 0.00000141076701390087 1 1
18 20 92 0.0000124938914472578 1 1
19 20 92 0.00000350055036500291 1 1
20 20 92 0.000262389643521804 1 1
21 20 92 0.000000676526087643409 1 1
22 20 92 0.0000189374779123255 1 1
23 20 92 0.00000487314200446648 1 1
24 20 92 0.0235600229543564 1 1
25 20 92 0.0000040747195391888 1 1
26 20 92 0.341648814076802 0 1
27 20 92 0.0767726330469936 1 1
28 20 92 0.522618633046994 0 0
29 20 92 0.999435827419255 0 1
30 20 92 0.000000261445705986975 1 1
31 20 92 0.000000625396981935493 1 1
32 20 92 1.99872718447698 0 0
33 20 92 0.00000314906578162442 1 1
34 20 92 0.000000290067090684477 1 1
35 20 92 0.0000010454397029654 1 1
36 20 92 0.000000366594035254882 1 1
37 20 92 0.000000327520993151513 1 1
38 20 92 0.0000011296737132088 1 1
39 20 92 0.00000210136612493332 1 1
40 20 92 0.000000336153935955499 1 1
41 20 92 0.0000896546683671623 1 1
42 20 92 0.000000938868439448668 1 1
43 20 92 1.99743864788629 0 0
44 20 92 0.0035229318862899 1 1
45 20 92 0.000000808857221155109 1 1
46 20 92 0.941485997943546 0 1
47 20 92 1.00082157694355 0 0
48 20 92 1.11034644172286 0 1
49 20 92 1.03306631436286 0 0
50 20 92 1.10971724036286 0 0
51 20 92 0.0000106057916696511 1 1
52 20 92 0.998530933145796 0 1
1 1 93 0.00000407617621342213 1 1
2 1 93 0.000000263817135065954 1 1
3 1 93 1.99957350665714 0 0
4 1 93 0.000000181811089065842 1 1
5 1 93 0.00000111330512249272 1 1
6 1 93 0.00650182942685391 1 1
7 1 93 0.0000506789279177571 1 1
8 1 93 0.00000282550876124937 1 1
9 1 93 0.00000038413662585445 1 1
10 1 93 0.00000174011555832585 1 1
11 1 93 1.99776394881556 0 0
12 1 93 0.000164163321931702 1 1
13 1 93 0.000000794842231154938 1 1
14 1 93 0.000000555538218897299 1 1
15 1 93 0.000000321623611613549 1 1
16 1 93 1.99939330194361 0 0
17 1 93 0.000447306997685228 1 1
18 1 93 0.000000409126112907796 1 1
19 1 93 0.00000552133184644348 1 1
20 1 93 0.0654434297475837 1 1
21 1 93 0.000000632033624034792 1 1
22 1 93 0.000000598894431933574 1 1
23 1 93 0.000000799268976517052 1 1
24 1 93 0.00000584717842539385 1 1
25 1 93 0.000000395755769547084 1 1
26 1 93 0.00000161039538998697 1 1
27 1 93 0.00000741468605329723 1 1
28 1 93 0.996197414686053 0 0
29 1 93 0.00000356120698461981 1 1
30 1 93 0.000000172516347321357 1 1
31 1 93 0.000000405671019120679 1 1
32 1 93 1.99958466857102 0 0
33 1 93 0.00000548644863637574 1 1
34 1 93 0.000000464779732080726 1 1
35 1 93 0.00000136828235457861 1 1
36 1 93 0.000000264814443236392 1 1
37 1 93 0.00000227295993410765 1 1
38 1 93 0.000000455089210088284 1 1
39 1 93 0.000000309238202244295 1 1
40 1 93 0.000000349814855435405 1 1
41 1 93 0.00000241452933446374 1 1
42 1 93 0.000000710768764860987 1 1
43 1 93 0.000000368556075881835 1 1
44 1 93 1.99928692615608 0 0
45 1 93 0.00000342116139767043 1 1
46 1 93 1.99808876371293 0 0
47 1 93 0.00000105055292594215 1 1
48 1 93 1.0637548911237 0 1
49 1 93 0.788880335843696 0 0
50 1 93 1.0435929358437 0 0
51 1 93 0.000000728566487572853 1 1
52 1 93 1.51944231452939 0 1
1 2 93 0.0000235694570142058 1 1
2 2 93 0.0000489629781871207 1 1
3 2 93 1.99891550735819 0 0
4 2 93 0.00000113920958021792 1 1
5 2 93 0.000702592026024658 1 1
6 2 93 0.000000503581779569187 1 1
7 2 93 0.000000951412058349589 1 1
8 2 93 0.972460751678111 0 1
9 2 93 0.00713851205851547 1 1
10 2 93 0.000000717561389053266 1 1
11 2 93 1.99851204270139 0 0
12 2 93 0.979992860292757 0 1
13 2 93 0.633099372636173 0 1
14 2 93 0.00000341091183534891 1 1
15 2 93 0.000000924491851066331 1 1
16 2 93 1.99891007807185 0 0
17 2 93 0.00000763800811753342 1 1
18 2 93 0.797160585349765 0 1
19 2 93 0.974670249124751 0 1
20 2 93 0.000913065786668271 1 1
21 2 93 0.000000707081224711196 1 1
22 2 93 0.000187542503780641 1 1
23 2 93 0.000000336462621245989 1 1
24 2 93 0.0000153494811877547 1 1
25 2 93 0.000000439219368734753 1 1
26 2 93 0.0000659587612663301 1 1
27 2 93 1.13464746734667 0 0
28 2 93 0.480965467346674 0 1
29 2 93 0.000292878123959682 1 1
30 2 93 0.0000802008952463242 1 1
31 2 93 0.00000986810551144445 1 1
32 2 93 1.99844138604551 0 0
33 2 93 0.0000503901190872358 1 1
34 2 93 0.0000915684490087048 1 1
35 2 93 0.00000120005783780896 1 1
36 2 93 0.000000493612499205796 1 1
37 2 93 0.00000195093345359849 1 1
38 2 93 0.000263905714413739 1 1
39 2 93 1.58191612386329 0 1
40 2 93 0.000000416386990591234 1 1
41 2 93 0.00000182222833159545 1 1
42 2 93 0.0000028659794990395 1 1
43 2 93 1.99807006969499 0 0
44 2 93 0.00000233789498641101 1 1
45 2 93 0.127282323494266 1 1
46 2 93 0.00000124089011089541 1 1
47 2 93 1.99825438009011 0 0
48 2 93 2.01914335476862 0 0
49 2 93 0.0217398904086157 1 1
50 2 93 2.01339451040862 0 0
51 2 93 0.00035157486885081 1 1
52 2 93 0.0758699038428301 1 1
1 3 93 0.00000173544917602533 1 1
2 3 93 0.00000241957228756329 1 1
3 3 93 1.99818297941229 0 0
4 3 93 0.0246784229260313 1 1
5 3 93 0.00000102713702061074 1 1
6 3 93 0.000000194578728076794 1 1
7 3 93 0.00000302896053368526 1 1
8 3 93 0.953650671469647 0 1
9 3 93 0.0000013888603644681 1 1
